,timestamp, latitude, longitude ,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z
121,1545366336,-2.5416,-167.2637,0.08115366793805058,0.04834794760638144,-0.03608358806275658,0.01653198667439271,0.01417902631627408,-1.4080554520872923
122,1545366346,-3.0508,-166.9016,0.08117895339709669,0.048628623708646686,-0.040938477591974026,0.01653198667439271,0.014169651585136485,-1.4080554520872923
123,1545366356,-3.5598,-166.53900000000004,0.08115529682444289,0.04891655934830772,-0.04580098437689432,0.01653198667439271,0.014160277808363556,-1.4080554520872923
124,1545366366,-4.0687,-166.176,0.08108240652053461,0.049212020033929285,-0.050669679639739985,0.01653198667439271,0.014150906461366963,-1.4080554520872923
125,1545366376,-4.5773,-165.8126,0.08095996822282342,0.049515009757914334,-0.055539810177806806,0.01653198667439271,0.014141539027831166,-1.4080554520872923
126,1545366386,-5.0858,-165.4485,0.08078770010477643,0.049825724233984084,-0.06041043193768055,0.01653198667439271,0.014132176999217816,-1.4080554520872923
127,1545366396,-5.5939,-165.0838,0.08056562718037574,0.05014401947461679,-0.06527588588278098,0.01653198667439271,0.014122821875135513,-1.4080554520872923
128,1545366406,-6.1017,-164.7184,0.08029382673561508,0.05046996374758928,-0.07013449595845858,0.01653198667439271,0.014113475152440819,-1.4080554520872923
129,1545366416,-6.6093,-164.3522,0.079972448353886,0.05080359341251258,-0.07498462009464357,0.01653198667439271,0.014104138325072528,-1.4080554520872923
130,1545366426,-7.1165,-163.9852,0.07960186878092851,0.051144698993993744,-0.07982161710833739,0.01653198667439271,0.014094812881888153,-1.4080554520872923
131,1545366437,-7.6233,-163.6174,0.07918256117078665,0.05149317971966697,-0.08464302865505433,0.01653198667439271,0.014085500298768778,-1.4080554520872923
132,1545366447,-8.1297,-163.2485,0.07871490298165608,0.05184887514946923,-0.08944599326378144,0.01653198667439271,0.014076202036489219,-1.4080554520872923
133,1545366457,-8.6356,-162.8787,0.07819974512210615,0.052211564575680616,-0.09422742517402954,0.01653198667439271,0.014066919543455198,-1.4080554520872923
134,1545366467,-9.1411,-162.5078,0.0776376680871867,0.052581118102643286,-0.09898581293277106,0.01653198667439271,0.014057654241377443,-1.4080554520872923
135,1545366477,-9.6461,-162.1357,0.07702951684054317,0.0529572339839556,-0.10371775607815427,0.01653198667439271,0.014048407533964942,-1.4080554520872923
136,1545366487,-10.1506,-161.7623,0.07637616264278363,0.05333966624825718,-0.10842099333578653,0.01653198667439271,0.0140391807982994,-1.4080554520872923
137,1545366497,-10.6546,-161.3877,0.07567867695698105,0.053728162849628114,-0.11309367566848667,0.01653198667439271,0.0140299753844464,-1.4080554520872923
138,1545366507,-11.158,-161.0117,0.07493810581772009,0.05412234765406247,-0.11773251225875438,0.01653198667439271,0.014020792609576749,-1.4080554520872923
139,1545366517,-11.6608,-160.6342,0.07415554207608416,0.05452191759071856,-0.12233551740890194,0.01653198667439271,0.014011633758222246,-1.4080554520872923
140,1545366527,-12.1631,-160.2551,0.07333201290711955,0.05492664144516,-0.1269018336846292,0.01653198667439271,0.01400250008132804,-1.4080554520872923
141,1545366537,-12.6647,-159.8746,0.0724691359357078,0.05533603692093318,-0.13142810804682653,0.01653198667439271,0.013993392798627494,-1.4080554520872923
142,1545366546,-13.1405,-159.5115,0.07161405092329537,0.05572890257381693,-0.13568830833510362,0.01653198667439271,0.013984313079993206,-1.4080554520872923
143,1545366556,-13.6407,-159.1277,0.07067798162342509,0.05614636882994746,-0.1401309327181378,0.01653198667439271,0.013975260596952442,-1.4080554520872923
144,1545366566,-14.1401,-158.74200000000005,0.06970641168379665,0.0565673767445492,-0.144527486821837,0.01653198667439271,0.013966237850863459,-1.4080554520872923
145,1545366576,-14.6388,-158.3545,0.06870068497311232,0.056991662623211876,-0.14887797401015174,0.01653198667439271,0.0139572458937036,-1.4080554520872923
146,1545366586,-15.1366,-157.965,0.0676624443455538,0.057418679880045675,-0.1531789271540358,0.01653198667439271,0.013948285737012886,-1.4080554520872923
147,1545366596,-15.6336,-157.5735,0.06659301391490319,0.05784815535322144,-0.15743038627631914,0.01653198667439271,0.01393935834167108,-1.4080554520872923
148,1545366606,-16.1297,-157.1799,0.06549399517257731,0.05827963334152823,-0.16163030341518714,0.01653198667439271,0.013930464628728014,-1.4080554520872923
149,1545366616,-16.6249,-156.7842,0.06436689647459183,0.05871275343547301,-0.1657779322948132,0.01653198667439271,0.013921605470319315,-1.4080554520872923
150,1545366626,-17.1192,-156.3862,0.06321310958671755,0.05914715136186385,-0.16987224797538147,0.01653198667439271,0.01391278169292883,-1.4080554520872923
151,1545366636,-17.6125,-155.9859,0.062034335820242925,0.05958238475842316,-0.17391173201943114,0.01653198667439271,0.013903994080798496,-1.4080554520872923
152,1545366646,-18.1049,-155.5831,0.060831775041262026,0.060018193055042565,-0.17789653543173212,0.01653198667439271,0.013895243366439438,-1.4080554520872923
153,1545366657,-18.5962,-155.1778,0.059607326559157625,0.060454057076861537,-0.18182438815009008,0.01653198667439271,0.013886530246310806,-1.4080554520872923
